geoid,intptlat,intptlon,geometry
10100US060730030042000,32.7137357,-117.0480044,POINT (-117.0480044341387 32.71373567351353)
10100US060730030033006,32.7168746,-117.055151,POINT (-117.0551509810881 32.71687461001697)
10100US060730030033005,32.7172734,-117.0604219,POINT (-117.0604218617366 32.7172734433842)
10100US060730030033003,32.7195036,-117.0543386,POINT (-117.0543386463366 32.71950363101007)
10100US060730030033002,32.7215042,-117.0534686,POINT (-117.0534686100953 32.72150423033716)
10100US060730030033000,32.7244191,-117.0500676,POINT (-117.0500676385152 32.72441912428677)
10100US060730030032010,32.7178797,-117.0639961,POINT (-117.0639960268398 32.71787970644647)
10100US060730187001405,33.3168234,-117.3295323,POINT (-117.3295322664323 33.31682335450765)
10100US060730153021019,32.7790224,-116.9862871,POINT (-116.9862871087327 32.77902243297427)
10100US060730187001564,33.3163841,-117.3291696,POINT (-117.3291695401558 33.31638405563257)
10100US060730153021012,32.7782108,-116.9752066,POINT (-116.9752066710946 32.77821080786229)
10100US060730153021013,32.7779467,-116.9731991,POINT (-116.9731990832443 32.77794674256464)
10100US060730153021014,32.77844,-116.9737624,POINT (-116.9737623666932 32.77844001373216)
10100US060730153021028,32.7787986,-116.9706496,POINT (-116.9706495752899 32.77879860108302)
10100US060730153021030,32.7780024,-116.9697396,POINT (-116.9697395782959 32.77800238880693)
10100US060730101033017,32.5799308,-117.100534,POINT (-117.1005340324399 32.57993078701861)
10100US060730101033016,32.5800147,-117.0997018,POINT (-117.0997017971987 32.58001473699311)
10100US060730101033015,32.5809961,-117.0997998,POINT (-117.0997997619122 32.58099612767906)
10100US060730101033013,32.5814218,-117.1005349,POINT (-117.1005349415316 32.58142178247714)
10100US060730101033012,32.5814616,-117.1011499,POINT (-117.1011499248848 32.58146163035514)
10100US060730101032011,32.5795253,-117.0937761,POINT (-117.093776093505 32.5795253491548)
10100US060730101032013,32.5788719,-117.0981561,POINT (-117.0981560833098 32.57887193758499)
10100US060730101032010,32.5785795,-117.0959549,POINT (-117.0959549445287 32.57857955492594)
10100US060730101032009,32.5800252,-117.0981514,POINT (-117.0981513693628 32.580025220765)
10100US060730101032008,32.5813378,-117.098245,POINT (-117.0982450136592 32.58133776115474)
10100US060730062001019,32.7246414,-117.1898712,POINT (-117.1898711934006 32.72464143086891)
10100US060730062001005,32.7300057,-117.1949672,POINT (-117.1949672195359 32.73000574366974)
10100US060730062001001,32.7332492,-117.1879683,POINT (-117.1879684075637 32.73324905988456)
10100US060730062001035,32.731277,-117.1978982,POINT (-117.1978982160306 32.73127700305441)
10100US060730062001010,32.7316825,-117.1984558,POINT (-117.1980390481357 32.73146580823204)
10100US060730062001003,32.731469,-117.1993455,POINT (-117.1995567146836 32.73118189907334)
10100US060730062001007,32.7376658,-117.2022981,POINT (-117.2022981305411 32.73766577830182)
10100US060730062001032,32.7297827,-117.1975578,POINT (-117.1975577962893 32.72978272568731)
10100US060730061002025,32.7299207,-117.1733278,POINT (-117.1733277680296 32.72992068606038)
10100US060730209032122,33.1309453,-116.8780994,POINT (-116.8780993907847 33.13094548207185)
10100US060730209032128,33.134553,-116.8291374,POINT (-116.8291374706817 33.13455312049742)
10100US060730209032133,33.1226631,-116.810232,POINT (-116.8102319811908 33.12266307933287)
10100US060730209032094,33.1451617,-116.8235159,POINT (-116.8235158885837 33.14516169026112)
10100US060730209032100,33.1570034,-116.8319724,POINT (-116.8319716051555 33.15700466442763)
10100US060730209032124,33.1363526,-116.8636978,POINT (-116.8636979224719 33.13635426985049)
10100US060730209032120,33.1324997,-116.8864081,POINT (-116.8864081386207 33.13250122016459)
10100US060730209032129,33.1535437,-116.8927359,POINT (-116.8927359149009 33.15354375626455)
10100US060730209032119,33.1584513,-116.8898142,POINT (-116.889814217041 33.15845136344331)
10100US060730209032118,33.1679722,-116.8829138,POINT (-116.8829137355566 33.16797252092078)
10100US060730209032117,33.1665578,-116.868395,POINT (-116.8683956480307 33.16655831590263)
10100US060730209032102,33.1917787,-116.851981,POINT (-116.8519809098318 33.19177840144615)
10100US060730023011005,32.7573938,-117.0919042,POINT (-117.0919042210359 32.75739384983634)
10100US060730020022018,32.7603895,-117.0923893,POINT (-117.0923893385905 32.76038946203484)
10100US060730020021021,32.760176,-117.0891614,POINT (-117.0891614399768 32.76017604207357)
10100US060730020021012,32.7601722,-117.089606,POINT (-117.0896060488164 32.7601721802629)
10100US060730023011001,32.7588477,-117.0887088,POINT (-117.0887087729384 32.75884769022993)
10100US060730020021005,32.7643416,-117.0886588,POINT (-117.0886588464929 32.76434159981609)
10100US060730117001013,32.6721461,-117.094434,POINT (-117.0944339785074 32.67214604942737)
10100US060730116012003,32.6680627,-117.0975562,POINT (-117.0975561858234 32.66806265469277)
10100US060730116011011,32.6681269,-117.0917058,POINT (-117.0917058220315 32.6681268741529)
10100US060730116011017,32.6666945,-117.0900135,POINT (-117.0900135022275 32.66669446619855)
10100US060730034013005,32.7210113,-117.0930537,POINT (-117.0930537148261 32.72101126969311)
10100US060730122001030,32.6627377,-117.0781363,POINT (-117.0781362711202 32.66273765263077)
10100US060730122001038,32.6605343,-117.076171,POINT (-117.0761710256311 32.66053432926987)
10100US060730203071032,33.0974086,-117.1188743,POINT (-117.1188742630952 33.09740862216185)
10100US060730203071047,33.0773584,-117.1454706,POINT (-117.1454704422308 33.07735833246466)
10100US060730204043006,33.0947496,-117.1123188,POINT (-117.112318784115 33.09474963611341)
10100US060730204043010,33.0931146,-117.1112261,POINT (-117.1112261357708 33.09311459137619)
10100US060730204043009,33.0919044,-117.1095122,POINT (-117.1095121835535 33.09190440631121)
10100US060730203071045,33.0905241,-117.1259527,POINT (-117.1259527182267 33.09052408049403)
10100US060730204051002,33.0922242,-117.0966033,POINT (-117.0966033424831 33.09222415199151)
10100US060730204042002,33.0946354,-117.0870906,POINT (-117.0870905586426 33.09463542800926)
10100US060730133131013,32.6289231,-116.9732886,POINT (-116.9732885771758 32.62892309706428)
10100US060730207082011,33.0957922,-117.0593284,POINT (-117.0593283562065 33.09579219384981)
10100US060730133131029,32.6295702,-116.9731647,POINT (-116.9731647411657 32.629570245282)
10100US060730207061018,33.0910782,-117.0581543,POINT (-117.0581543375687 33.09107823701265)
10100US060730207061031,33.0791358,-117.0537378,POINT (-117.0537378014338 33.07913582786058)
10100US060730207061034,33.0806712,-117.0524414,POINT (-117.0524413758039 33.08067117098597)
10100US060730207061011,33.0920049,-117.0510735,POINT (-117.0510735449376 33.0920048787954)
10100US060730204012087,33.0731769,-117.0833629,POINT (-117.0833833416744 33.07314790432528)
10100US060730204052013,33.0782506,-117.0805738,POINT (-117.0805738248835 33.07825054974728)
10100US060730133102015,32.6328705,-116.9777925,POINT (-116.9777924700387 32.63287046064463)
10100US060730133131055,32.6212425,-116.9822243,POINT (-116.9822242643641 32.62124251403476)
10100US060730133131057,32.6205007,-116.9821523,POINT (-116.9821522617764 32.62050065113584)
10100US060730133131058,32.6193666,-116.9810221,POINT (-116.9810221402645 32.61936655789817)
10100US060730133131060,32.6214162,-116.9815934,POINT (-116.9815933569326 32.62141621662263)
10100US060730133131054,32.6209896,-116.9829714,POINT (-116.9829714260002 32.62098959682496)
10100US060730133131053,32.6190799,-116.9827279,POINT (-116.9827279225195 32.6190798747114)
10100US060730133131076,32.6128538,-116.9752317,POINT (-116.9752317252523 32.61285382001615)
10100US060730133131041,32.626987,-116.9781225,POINT (-116.978122491463 32.62698699006079)
10100US060730133102034,32.6341053,-116.9809266,POINT (-116.9809266222066 32.63410533250072)
10100US060730133131021,32.6251174,-116.9740301,POINT (-116.9740300970184 32.62511739066557)
10100US060730189043002,33.3850343,-117.2315047,POINT (-117.2315047156699 33.38503427345203)
10100US060730133102012,32.6351423,-116.9795599,POINT (-116.9795598752797 32.63514234402339)
10100US060730133131026,32.6253872,-116.973489,POINT (-116.9734889975358 32.62538720687733)
10100US060730133102030,32.6350901,-116.980183,POINT (-116.9801829540377 32.63509006778082)
10100US060730133102032,32.6348536,-116.9816578,POINT (-116.9816577551141 32.63485357353772)
10100US060730133102036,32.6349942,-116.9809087,POINT (-116.9809087008183 32.63499415281549)
10100US060730133102033,32.6365572,-116.9814799,POINT (-116.9814799348782 32.63655720116279)
10100US060730133102023,32.6403036,-116.9800469,POINT (-116.9800469471713 32.64030364480845)
10100US060730133102025,32.6373844,-116.9778575,POINT (-116.977857534902 32.63738439800233)
10100US060730133102017,32.633875,-116.9788585,POINT (-116.9780745724458 32.63350359454812)
10100US060730135031004,32.7369987,-116.9901825,POINT (-116.9901824663042 32.73699874575465)
10100US060730134012012,32.6328254,-117.0624706,POINT (-117.0624705992272 32.63282540783725)
10100US060730134012011,32.633989,-117.061911,POINT (-117.0619110154408 32.63398900386805)
10100US060730170532003,32.993624,-117.0371839,POINT (-117.0371839571464 32.99362403516794)
10100US060730187001707,33.2608179,-117.3844198,POINT (-117.3844196284228 33.2608196270696)
10100US060730134011017,32.6387301,-117.0628809,POINT (-117.0628808994728 32.63873009870707)
10100US060730187001674,33.2934694,-117.3534568,POINT (-117.3534567972504 33.29346935583338)
10100US060730187001642,33.2943937,-117.3519737,POINT (-117.3519736852862 33.2943937452582)
10100US060730187001825,33.2942817,-117.3502841,POINT (-117.3502840867548 33.2942816622439)
10100US060730134011027,32.6394133,-117.0652423,POINT (-117.0652422560068 32.63941326717757)
10100US060730187001644,33.2958451,-117.3510379,POINT (-117.3510378976181 33.29584514735544)
10100US060730134011026,32.6395513,-117.0617513,POINT (-117.0617513428139 32.6395512593902)
10100US060730133033007,32.6107823,-117.0501065,POINT (-117.0501064887343 32.61078228780184)
10100US060730133032011,32.6067838,-117.0472191,POINT (-117.0472190953807 32.60678385031026)
10100US060730133032003,32.6093281,-117.048409,POINT (-117.0484090493619 32.6093280924801)
10100US060730133032002,32.6095495,-117.0476048,POINT (-117.0476048031257 32.6095495356349)
10100US060730133031011,32.6030911,-117.0537331,POINT (-117.053733099221 32.6030910846178)
10100US060730133031012,32.6023283,-117.0584702,POINT (-117.0584701617806 32.60232824940696)
10100US060730133031015,32.6031189,-117.0596001,POINT (-117.0596001378328 32.60311888292516)
10100US060730189041004,33.3794234,-117.2581012,POINT (-117.2581011622155 33.37942337782499)
10100US060730208052057,33.0273766,-116.8947743,POINT (-116.8947743252698 33.02737662499993)
10100US060730208052055,33.0288722,-116.8971243,POINT (-116.897124343804 33.02887225572656)
10100US060730208052053,33.0295387,-116.8948253,POINT (-116.8948252878896 33.02953873768807)
10100US060730208052042,33.0310633,-116.890055,POINT (-116.8900550213233 33.0310633045374)
10100US060730208052041,33.0303617,-116.8892718,POINT (-116.8892718030652 33.0303617411388)
10100US060730208052046,33.0296344,-116.8884704,POINT (-116.8884703959993 33.02963441945898)
10100US060730208052044,33.0301811,-116.8861028,POINT (-116.8861028031719 33.03018110307398)
10100US060730208052045,33.0308902,-116.8868738,POINT (-116.8868738235245 33.03089020025818)
10100US060730208052040,33.0316191,-116.8876742,POINT (-116.8876741572999 33.03161912107439)
10100US060730208052039,33.0323235,-116.88846,POINT (-116.8884599917285 33.03232350451587)
10100US060730189041009,33.3784502,-117.2539347,POINT (-117.2539346824314 33.37845023201827)
10100US060730208052037,33.0328553,-116.8861013,POINT (-116.8861013152458 33.03285530020908)
10100US060730208052036,33.0321284,-116.8853007,POINT (-116.8853007008349 33.03212842692706)
10100US060730208052033,33.033338,-116.8837649,POINT (-116.8837648973246 33.03333795269445)
10100US060730208052032,33.0340609,-116.8845693,POINT (-116.884569262777 33.03406088188493)
10100US060730208052013,33.0347728,-116.8853553,POINT (-116.8853552610953 33.03477278928858)
10100US060730189033005,33.3889204,-117.2502264,POINT (-117.2502263915113 33.38892044357651)
10100US060730208052029,33.0354628,-116.882788,POINT (-116.8827880414581 33.03546282946039)
10100US060730208052030,33.034735,-116.8819878,POINT (-116.8819878281785 33.03473495894814)
10100US060730208052031,33.0358617,-116.8806942,POINT (-116.8806941976247 33.03586173474797)
10100US060730170291072,32.9740403,-117.1626233,POINT (-117.1626232833136 32.97404027695492)
10100US060730189033010,33.3850478,-117.2475397,POINT (-117.2475397300845 33.38504775482419)
10100US060730200231001,33.1517575,-117.141628,POINT (-117.1416279584115 33.15175748478701)
10100US060730200231024,33.1394576,-117.1414642,POINT (-117.1414641705363 33.13945763212541)
10100US060730200231031,33.1393809,-117.1428079,POINT (-117.1428078774817 33.13938085590899)
10100US060730187001423,33.3791032,-117.2620387,POINT (-117.2620386723036 33.37910319427715)
10100US060730209043047,33.0813715,-116.5911324,POINT (-116.5911324008731 33.08137147126777)
10100US060730200231035,33.1403722,-117.1554249,POINT (-117.155424938324 33.14037218299495)
10100US060730201033070,33.1707301,-117.0880051,POINT (-117.088005121876 33.17073012959367)
10100US060730200231011,33.1414768,-117.1466902,POINT (-117.1466902120851 33.14147673936732)
10100US060730200231022,33.1423342,-117.1617569,POINT (-117.1617568982466 33.14233419587352)
10100US060730200231008,33.1431257,-117.1466799,POINT (-117.1466800108696 33.1431256001168)
10100US060730200222007,33.1575678,-117.1485437,POINT (-117.1485437060838 33.15756778894937)
10100US060730200222008,33.1566676,-117.1478844,POINT (-117.1478844135877 33.15666759555646)
10100US060730200222005,33.1572573,-117.1425433,POINT (-117.142543336645 33.15725731545311)
10100US060730200221016,33.1565434,-117.1495878,POINT (-117.1495878045771 33.15654341839883)
10100US060730200221006,33.1614732,-117.1584417,POINT (-117.1584415164288 33.1614738019248)
10100US060730200221017,33.1673638,-117.1524488,POINT (-117.1524487872455 33.16736381424532)
10100US060730200221013,33.171758,-117.1524848,POINT (-117.1524847894056 33.1717580256433)
10100US060730178131031,33.0983162,-117.3107997,POINT (-117.3107997461383 33.0983162273405)
10100US060730178131020,33.0976727,-117.3112659,POINT (-117.3112659486415 33.09767267769537)
10100US060730148061002,32.7712964,-117.0368403,POINT (-117.0368403052734 32.77129637406533)
10100US060730178131021,33.0965308,-117.3087063,POINT (-117.3087063038025 33.09653084563977)
10100US060730178131022,33.0966439,-117.3115361,POINT (-117.3115360813985 33.09664393311517)
10100US060730178132005,33.1453255,-117.3429749,POINT (-117.3427126210763 33.14503045948818)
10100US060730178132034,33.1168342,-117.3240689,POINT (-117.3240688744917 33.11683418792407)
10100US060730178132031,33.1191826,-117.325493,POINT (-117.3254930498201 33.11918259138906)
10100US060730178132035,33.1199788,-117.3255562,POINT (-117.3255562027911 33.11997875582331)
10100US060730178132061,33.1276398,-117.331523,POINT (-117.3315230214378 33.12763977461634)
10100US060730178132042,33.1298752,-117.3282694,POINT (-117.3282694127625 33.12987523591275)
10100US060730178013006,33.166513,-117.3253711,POINT (-117.3253710944415 33.16651305078289)
10100US060730043003014,32.7323344,-117.1326579,POINT (-117.1326578834876 32.73233435241943)
10100US060730178012007,33.1716582,-117.3370057,POINT (-117.3370057210633 33.17165825847378)
10100US060730043003009,32.7347432,-117.1319734,POINT (-117.1319734483389 32.73474320439082)
10100US060730178014018,33.1734595,-117.3270246,POINT (-117.3270245797482 33.17345949207447)
10100US060730043003013,32.7333568,-117.1315061,POINT (-117.1315060555493 32.733356841427)
